id,text,label,source
t2-0392,این دوره دقیقا به درد من میخوره چون من در همین حد فیلم دیدن و اینا بلدم,0,youtube-tutorials
t2-0393,سلام خواستم یک تشکر ویژه ازتون بکنم چون در همین چهارده دقیقه به خیلی از سوال های من جواب دادید.,0,youtube-tutorials
t2-0394,سوای ویدیو خوبتون واقعا عالی جواب کامنت دوستانُ دادید ممنون ازتون بیشتریاشونو اسکرین گرفتم برای خودم,0,youtube-tutorials
t2-0395,خیلی صحبتاتون خوب و کارآمد بود ، من امسال دانشگاه مهندسی کامپیوتر قبول شدم و پیش زمینه ی خیلی کمی دارم ، گفته هاتون واقعا بهم انگیز داد ، ممنون✨,0,youtube-tutorials
t2-0396,به حرف هاتون نیاز داشتم - ممنونم,0,youtube-tutorials
t2-0397,همه چی توش بود غیر از موضوع اصلی ضمن اینکه الان علم و ارتباطات اونقدر پیشرفت کزده مثلا همین یوتیوب خودش ی دانشگاه است,0,youtube-tutorials
t2-0398,سلام ممنون بابت وقتی که گذاشتین. بنظرم به نکات خیلییی خوبی اشاره کردین,0,youtube-tutorials
t2-0399,فوق العاده بود من که واقعا لذت بردم! جواب کلی از سوال هام رو گرفتم,0,youtube-tutorials
t2-0400,دقیقا این مقدماتی رو که گفتی بلد بودم خوش بختانه😁 کلا به کامپیوتر امید وارم,0,youtube-tutorials
t2-0401,با سلام خدمت شما استاد گرانقدر شما انقدر قدرت تکلم بالایی دارید که من به شخصه لذت بردم و حتما به حرف های شما عمل خواهم کرد ممنون از شما,0,youtube-tutorials
t2-0402,بسیار عالی خسته نباشین💛💛💛,0,youtube-tutorials
t2-0403,بهترین ویدیوی بود ک برای معرفی برنامه نویسی دیدم . عالی,0,youtube-tutorials
t2-0404,بینهایت مفید بود. مسیرو نه خیلی الکی و ساده‌ تعریفش کردین، نه خیلی ترسناک و سخت. ممنون ✨,0,youtube-tutorials
t2-0405,خیلی ممنون از شما صحبت هاتون خیلی واسم مفید بود,0,youtube-tutorials
t2-0406,فوق العاده بود ممنون از شما,0,youtube-tutorials
t2-0407,سپاسگذارم ازتون من علاقه ای زیادی داشتم و تقریبا هیچ اطلاعاتی نداشتم حرفاتون مفید بود ممنون ❤,0,youtube-tutorials
t2-0408,ممنون اینکه به زبان ساده توضیح دادید.❤,0,youtube-tutorials
t2-0409,خیلی ممنون حرفاتون واقعا کارامده اولین باره ویدیو های شما رو دیدم خیلی دیدمو تغییر داد ممنون,0,youtube-tutorials
t2-0410,خیلی ممنون از شما🌹❤,0,youtube-tutorials
t2-0411,محتوای بسیار قوی و آموزنده ای بود دید و تفکرم نسبت به دانشگاهو عوض کرد ممنونم! ❤,0,youtube-tutorials
t2-0412,خیلی خوب بود اقا . و چقدر خوب که چنل رو پیدا کردم مرسی از شما,0,youtube-tutorials
t2-0413,خیلی خوب بود...در مورد دانشگاه و شرایط برنامه نویس شدن خیلی مفید بود ویدیوتون، موفق باشید همراه با دانشجوهاتون 👍👏👍👏👍,0,youtube-tutorials
t2-0414,خیلی مفید و رُک و پوسکنده حرف زدید ممنونم واقعا❤️❤️❤️,0,youtube-tutorials
t2-0415,کارت عالی ادامه بده,0,youtube-tutorials
t2-0416,چه قدر عالی هستید شما من خیلی نا امید هستم برای یادگیری دنبال انها هستم ولی نا امید حرف های شما را گوش کردم امیدوار تر شدم,0,youtube-tutorials
t2-0417,عالی بود یک برنامه نویسی فوقالعاده بیشم چه باید انجام بدم,0,youtube-tutorials
t2-0418,آقای مهندس لطفا ما را کامپیوتر یاد بدهید از نقطه صفر ویندوز تا آخر. مرسی 😊,0,youtube-tutorials
t2-0419,بادرود، منمنون از محتویات جالب تون که مارا یاری میکند ❤❤❤❤,0,youtube-tutorials
t2-0420,ویدیو خوبی بود ممنون منتظر ویدیو های بعدیتون هستم💛,0,youtube-tutorials
t2-0421,خیلی ویدئوی خوب و کاربردی بود ممنون خسته نباشین,0,youtube-tutorials
t2-0422,اول ک گفتی هیچ کدومو نفهمیدم میرم میفهمم برمیگردم نگا میکنم,0,youtube-tutorials
t2-0423,عالی بود ممنون از توضیحات خوبی که دادید.,0,youtube-tutorials
t2-0424,سلام خسته نباشید شما گفتید که اصول اولیه کامپیوتر مثل ویندوز و اینا رو باید یاد بگیریم خب از کجا یاد بگیریم و این اصول چیا هستن؟,0,youtube-tutorials
t2-0425,خیلی ممنون که وقتتون رو برای مردم میزارید,0,youtube-tutorials
t2-0426,من سال بعد مدرسه برنامه نویسی میرم بعد رفیقام میگن که نرو خیلی سخته انگلیسیت باید فول باش و خیلی چیزای دیگه ولی با این ویدو بیشتر شد علاقم ممنون 😁❤,0,youtube-tutorials
t2-0427,عالی صحبتهاتون تکان دهنده بود,0,youtube-tutorials
t2-0428,سلام، استاد عزیز، از این مباحثی که مطرح کردید بسیار متشکرم ولی از یک جایی کل بحث شما رفت به سمت اینکه نوجوانان و افرادی که هنوز وارد دانشگاه نشده اند باید چه مسیری را طی کنند، ای کاش بحث را به صورتی مطرح می کردید که افرادی که سن بالاتر دارند و علاقه به برنامه نویسی دارند یا در رشته های دانشگاهی دیگر تحصیل کرده اند و حتی دوستانی که در علوم انسانی فارغ التحصیل هستند چه کنند.,0,youtube-tutorials
t2-0429,من خداوند را سپاسگذارم که حد اقل یک کشور فارسی زبان دیگر مانند ایران ایننجا هست و انسانهای با ظرفیت مانند شما آنجا زندگی میکنند و به این بهانه ما هم میاموزیم، ای کاش این ویدو را چند سال قبل میدیدم. خیلی ممنون و واقعا آموختم.,0,youtube-tutorials
t2-0430,خیلی ممنونم از توضیحات فوق العاده تون,0,youtube-tutorials
t2-0431,من میخاستم برنامه نویسی رو از صفر یاد بگیرم بخاطر علاقم...سه دیقه اول ویدیوتو ک دیدم به کل نا امید شدم‌...,0,youtube-tutorials
t2-0432,واقعا عالی بود به این توضیحات نیاز داشتم❤,0,youtube-tutorials
t2-0433,خیلی ویدئو خوبی بود فقط چند تا سوال دارم برای برنامه نویسی بهتره که از ریاضی اقدام کنم یا هنرستان؟ و توی هنرستان شرایط دانشگاه مثل ریاضی هست یا متفاوته؟ ممنون میشم جواب بدید :),0,youtube-tutorials
t2-0434,"بنده در فهم ریداکس کمی مشکل داشتم اما شما به معنای واقعی ریداکس رو فوق العاده عالی و قابل فهم توضیح دادید, بسیار متشکرم از شما",0,youtube-tutorials
t2-0435,بهترین آموزشی که تا الان در مورد ری اکت دیدم اموزش شما است . عالیه,0,youtube-tutorials
t2-0436,نحوه آموزش شما بسیار عالی است. اول مطالب را در ساده ترین صورت می گویید و بعد گام به گام به آن می افزایید. بدون زیاده گویی ، بدون پیچیدگی,0,youtube-tutorials
t2-0437,ممنون از شما بابت زحمت زیادی که برای تهیه این ویدیو کامل و مفید کشیدین،❤❤❤،اگه امکانش هست مثل همین ویدیو یک آموزش در خصوص یک پروژه فول استک هم درست کنید که عالی میشه،واقعا شما پرچم خانومارو بالا بردین😊,0,youtube-tutorials
t2-0438,ممنون از شما بابت تمام زحماتتون ❤,0,youtube-tutorials
t2-0439,واقعا باعث دلگرمی هستید❤❤❤❤❤ لطفا مارو تنها نذارید,0,youtube-tutorials
t2-0440,خیلی زحمت کشیدین برای آموزش ممنون ولی انگار دارین برای خودتون مرور میکنین,0,youtube-tutorials
t2-0441,چقدر بدرد بخور و مفید بود. خسته نباشید واقعا که آموزش رو به رایگان در اختیار هنرجوها قرار میدید,0,youtube-tutorials
t2-0442,خیلی ممنون از سروین عزیز، این دوره آموزشی واقعا عالی و روان بود من برنامه نویس انگولار هستم مطالب خیلی واضح بود.,0,youtube-tutorials
t2-0443,استاد خیلی ممنون که وقت گذاشتید و این مبحث رو به صورت رایگان و کامل در اختیار ما گذاشتید😄😍,0,youtube-tutorials
t2-0444,خیلی خوب و عالیه که همه توی یک جا بود واقعا خسته نباشید 🌹,0,youtube-tutorials
t2-0445,مطالب روان و عالی توضیح داده شدن.,0,youtube-tutorials
t2-0446,مفهوم use state و خیلی خوب فهمیدم از این ویدئو. ‌در حالی که از ویدئو دیگه ارور داشتم همش.‌ممنونم ازتون❤,0,youtube-tutorials
t2-0447,واقعاً یک سری افراد برای آموزش دادن ساخته شدن. عالی بود ممنون ♥,0,youtube-tutorials
t2-0448,استاددد شما چقدر شیرین هستیننننن / من روز دوممه و از ذوق نمیتونم از سیستم جداشم. ممنون ازتون,0,youtube-tutorials
t2-0449,فعلا فقط قسمت یوز استیت گوش دادم واقعا خوب توضیح دادن .ممنون ❤,0,youtube-tutorials
t2-0450,خیلییییی ممنون از این اموزشتون باعث شد بتونم بیشتر کد هارو درک کنم واقعا ممنونم,0,youtube-tutorials
t2-0451,استاد فوق العاده ،عااالی,0,youtube-tutorials
t2-0452,خدا خیرتون بده ممنون و خسته نباشید,0,youtube-tutorials
t2-0453,واقعا ساده و حرفه ای آموزش میدین تشکر از شما❤❤,0,youtube-tutorials
t2-0454,واقعا عزیز بهترین این نمیشد براتون بهترینها را ارزومندم مممممنون🎉,0,youtube-tutorials
t2-0455,بسیار ممنونم از اموزش خوبتون. بسیار عالی هستید. کلی کلاس تو udemy برداشتم ولی شما بهترینید,0,youtube-tutorials
t2-0456,چقدرررررررر عالی بود خیلی ممنون,0,youtube-tutorials
t2-0457,خیلی عالی آموزش های بیشتری بذارید، مینی پروژه های react,0,youtube-tutorials
t2-0458,خیلی کاربردی ممنونم از چنل خوبتون بیشتر از تجربه و کارهایی ک برای تسریع روند کاریمون بزارید ممنون میشم,0,youtube-tutorials
t2-0459,خیلی ممنون از آموزش کامل و خوبتون 🙏,0,youtube-tutorials
t2-0460,خیلی ممنون از اموزش رایگانتون,0,youtube-tutorials
t2-0461,یک دنیا تشکر بابت زحماتی که برای اموزش کشیدن و رایگان در اختیار گذاشتین خیر ببینید,0,youtube-tutorials
t2-0462,مرسی ازت سروین جان... عالی واقعن...🥇,0,youtube-tutorials
t2-0463,خیلی ممنون از این آموزش عالی,0,youtube-tutorials
t2-0464,خیلی خوب اموزش میدین مرسی,0,youtube-tutorials
t2-0465,ممنون منتظر ادامه هستیم,0,youtube-tutorials
t2-0466,خیلی خوب وعالی،ممنون از آموزش خوبتون❤,0,youtube-tutorials
t2-0467,خیلی ممنونم❤❤❤❤❤,0,youtube-tutorials
t2-0468,عالی اموزش میدید خلی ممنون,0,youtube-tutorials
t2-0469,ممنونم ازتون خیلی عالی بود❤,0,youtube-tutorials
t2-0470,واقعا فوق‌العاده هستین,0,youtube-tutorials
t2-0471,یک برنامه نویس زیبا با کدهای زیبا,0,youtube-tutorials
t2-0472,واقعا عالی بود، فقط اگه امکانش هست next.js هم قرار بدین عالی میشه چثن یه منبع خوب واسه یادگیریش به زبان فارسی نیست,0,youtube-tutorials
t2-0473,فووووق العاده درود بر شما,0,youtube-tutorials
t2-0474,دست شما درد نکننه,0,youtube-tutorials
t2-0475,سلام خوب هستید ؟ من خیلی دوست دارم یک شبکه اجتماعی بسازم با یه زبان برنامه نویسی خیلی خوب میشه اگر میشه آموزشش رو بزارید🙏💞,0,youtube-tutorials
t2-0476,درود بر شما سپاسگزارم,0,youtube-tutorials
t2-0477,نود کا ویو بعد کامنت چرا انقدر کم لایک هم کمه ایرانی میتونستی ویوتم میگرفتی خجالت داره ❤❤❤❤❤بانوی برنامه نویسی ایران ممنون,0,youtube-tutorials
t2-0478,خدا خفظتون کنه❤,0,youtube-tutorials
t2-0479,خیلی عالی هستین❤,0,youtube-tutorials
t2-0480,شما بهترینید,0,youtube-tutorials
t2-0481,سلام شما خیلی زیبا هستید,0,youtube-tutorials
t2-0482,عالی بود تشکر فراوان,0,youtube-tutorials
t2-0483,یه سوال زده یازده ساعت دوره ولی فقط یه دوره 7.30 بود و دیگه ادامهخ نداشت خواستم ببینم تمام شد یا ادامه دار اگه دار کجاس,0,youtube-tutorials
t2-0484,بیان کردن و رسوندن مفهوم واااااااااقعا ده از ده. دمتون گرم.,0,youtube-tutorials
t2-0485,داداش من زبانم واقعا قاصره نمیدونم از این همه معرفت چی بگم,0,youtube-tutorials
t2-0486,به جرات یکی از عالی ترین آموزش های ری اکت رو گذاشتی دمت گرم اگه امکانش هستش دوره ریداکس رو هم برگزار کنید ممنون از زحماتی که میکشی با فن بیان خوبت,0,youtube-tutorials
t2-0487,سلام خسته نباشید استاد راستش react بخاطر تغییراتی که کرده دیگه نمیشه creat react app. رو به صورت گلوبال نصب کرد و خب الان نمیتونم داخل دیو روت تغییرات رو انجام بدم,0,youtube-tutorials
t2-0488,سلام این اموزش برای الان منقضی نشده ؟ چون میخوام شروع کنم,0,youtube-tutorials
t2-0489,اگه از من بپرسن یه مرد واقعی رو معرفی کن من قطعا از تو خواهم گفت. بهترین استاد دنیا,0,youtube-tutorials
t2-0490,دوستان یه سوال چرا روی عکس دوره نوشته یازده ساعت ولی ۷ ساعته؟ پارت دو داره ؟ من گشتم ندیدم,0,youtube-tutorials
t2-0491,مهندس کارت درسته دمت گرم خدایی . خدا بهت برکتتتتتتتتتتتتتتتتتتتتتتتتتتتتتتت بده,0,youtube-tutorials
t2-0492,این دوررررررررره خیلی خوبه همه چیز رو به زبان ساده توضیح دادید یه دنیا ممنونم ازتون دوره ریداکس و یه دوره پروژه محور ریکت ریداکس هم اگه میشه ضبط کنین,0,youtube-tutorials
t2-0493,من امروز دارم اینو نگاه میکنم و‌نصب اش کردم چت جی بی تی میگه ری اکت نوزده رو‌نصب کردی و کدها کمی تغییر کرده و من نمیدونم باید چکار کنم سعی کردم تغیرش بدم به ری اکت نوزده ولی کتاب خانه ها به روز تر بودن و بازم ب مشکل خوردم . لطفا راهنماییم کنید استاد,0,youtube-tutorials
t2-0494,من زبانم از این همه مرام قاصره ، یعنی اصن,0,youtube-tutorials
t2-0495,استاد فوق العاده بود هیچ چیزی کم نداشت آموزش های خارجی رو میدیدم یه سری نکته رو باز برام سوال میذاشت که تو این دوره به بهترین نحو توجیح شدم پر انرژی ادامه بده استاد یدونه ای❤️🌹😎,0,youtube-tutorials
t2-0496,شما عالی هستی و واقعا با دل و جون تدریس میکنید و وقت میزارید ممنون و سپاس فراوان 🙏🌹,0,youtube-tutorials
t2-0497,این دوره عالیه ممنون ازتون من دارم خیلی خوب و دقیق پیش میرم,0,youtube-tutorials
t2-0498,عاااااااالیه ! دوره های انگلیسی رو دیدم ولی این دوره واقعا جامع و عالی هست. خدا حفظت کنه,0,youtube-tutorials
t2-0499,واقعا لذت می برم از این آموزش امیدوارم که بهترین ها نصیبتون بشه. کاشکی یک نمونه پروژه بزرگتر ری اکت هم بگین استاد عالی میشه.,0,youtube-tutorials
t2-0500,من از اکثر دوره هاتون استفاده کردم واقعا تدریستون عالیه ازتون ممنونم,0,youtube-tutorials
t2-0501,واقعا دمت گرم، ده برابر پکیج های پولی ارزش داشت,0,youtube-tutorials
t2-0502,سلام ، من میخواستم این دوره رو ببینم الان با آپدیت های ری اکت ، این دوره منسوخ نشده؟,0,youtube-tutorials
t2-0503,خیلی ممنون واقعا به جرأت میشه گفت بهترین آموزش ها رو ضبط میکنین و من بیشتر چیزایی که یاد گرفتم رو مدیون شما هستم مرسی برای وقت و انرژی که میذارین,0,youtube-tutorials
t2-0504,هر چقد از این دوره فوق العاده بگم بازم کمه، محشره واقعا,0,youtube-tutorials
t2-0505,درود دارید بزرگوار، نحوه ی آموزشتون عالیه ، بی نهایت سپاس، کاش زود تر آشنا میشدم با کانالتون.,0,youtube-tutorials
t2-0506,خیلی آموزشت خفنه.... تسلطت به تدریس عالیه.... من هزارتا دوره دیدم تو واقعا بینظیری,0,youtube-tutorials
t2-0507,سلام استاد عزیز واقعا برای همه دوره ها و زحمات تون ممنونم. ازتون میخوام اگر میشه یک دوره خوب از جنگو هم بسازید خیلی خیلی ممنون میشیم.,0,youtube-tutorials
t2-0508,خیلی دوره عالی بود از نمونه های خارجی خیلی بهتر و جامع تر هستش دستتون درد نکنه👌,0,youtube-tutorials
t2-0509,بسیار عالی و کامل و همچنین قابل فهم برای برنامه نویسان مبتدی ❤❤,0,youtube-tutorials
t2-0510,ایشالله همیشه خیر این دوره رو ببینی و به درجات بالا برسی 😍,0,youtube-tutorials
t2-0511,خیلی دلم میخواست یه آموزش راجع ویو جی اس با اسکریپت ست آپ بذاری و همینجوری کامل توضیح بدی,0,youtube-tutorials
t2-0512,خیلی دوره مفید و خوبی بود. ممنون که وقت میذارید و این دوره ها رو آماده می کنید🙏🙏,0,youtube-tutorials
t2-0513,واقعا خیلی ممنون دورتون کامل ترین دوره ی فارسی ریکت هست . فقط اگه میشه یه ویدئوی کوتاه دربارهی مسیر های import کردن فایل ها به ریکت از فولدر های مختلف هم بزارید ممنون میشم. 🌹🌹🌹,0,youtube-tutorials
t2-0514,خسته نباشید استاد دوره عالی بود فقط اگه میشه آموزش php و angular را هم در کانال قرار دهید🙏🙏,0,youtube-tutorials
t2-0515,تو یکی از بهترینا هستی و من به حضورت در یوتوب افتخار میکنم. تشکرات ویژه بابت این آموزش,0,youtube-tutorials
t2-0516,خیلی عشقی 🤍🤍 خیلی چیزارو ازدت یاد گرفتم🙂 #زنده_باد_انسانیت نئون❤️👉,0,youtube-tutorials
t2-0517,فقط نسخه 19 betta اومده و یمقدار سینتکس هاش متفاوته نسخه جدید رو هم تدریس میکنین؟,0,youtube-tutorials
t2-0518,با اینکه کلا سه دقیقه از فیلم رو دیدم قشنگ معلومه که خیلی زحمت کشیدین و واقعا خسته نباشین❤ و,0,youtube-tutorials
t2-0519,درود خسته نباشید! ری اکت چقدر دردسر داره.,0,youtube-tutorials
t2-0520,عالی بود. همه مباحث رو عالی توضیح داده بودید. ممنونم.,0,youtube-tutorials
t2-0521,دمت گرررم، امیدوارم انرژی مثبت این آموزش عالی بهت برگرده,0,youtube-tutorials
t2-0522,سلام دوست و استاد عزیز، از انصاف به دوره از شما برای این همه دوره باارزشی که در کانال خوبتون گذاشتین تشکر نکنم. واقعا عالی آموزش میدین🙂 به نظر میاد هنوز نسل انسانهای خوبی که اولویت اولشون مسائل مالی نیست منقرض نشده☺😉 شاد و سلامت باشید,0,youtube-tutorials
t2-0523,واقعا ممنونم بابت این دوره های عالی تون. پر قدرت ادامه بدید ما حمایتتون می کنیم,0,youtube-tutorials
t2-0524,واقعا ازتون ممنونم امیدوارم همیشه موفق باشید و مسیر زندگیتان هموار،آموزش ها فوق العاده هستن،کمک بزرگی بهمون کردی❤️,0,youtube-tutorials
t2-0525,مثل همه کامل و جامع واقعا بزرگوارید شما موفق باشید,0,youtube-tutorials
t2-0526,درود بر اون شرفت,0,youtube-tutorials
t2-0527,من خیلی ذوق دارم ک اموزش بوت استرپتونو زودتر تموم کنم و بیام سراغ آموزش ری اکتتون استاد☹💔، شما فوق العاده اید خدایی❤❤❤,0,youtube-tutorials
t2-0528,سلام خیلی ممنون علی بود مثل همیشه بهترین دوره ای بود که تاحالا دیدم,0,youtube-tutorials
t2-0529,دستتون درد نکنه بابت این اموزش🌹❤,0,youtube-tutorials
t2-0530,استاد شما خیلی خوبی .❤,0,youtube-tutorials
t2-0531,سلام فوق العاده عالی .من یه پیشنهاد دارم.برای بک اند کاش یه فرم ورک دیگه مثل فلسک در پایتون رو با استفاده از ریکت هم توضیح بدین دیگه تقریبا اموزش های شما در زمینه وب کامل کامل خواهد بود.,0,youtube-tutorials
t2-0532,خیلی ممنون برای دوره غالی که گذاشتین,0,youtube-tutorials
t2-0533,خیلییییییییییییی عالی بود کاش ی بروژه ری اکتی بزنی لطفا,0,youtube-tutorials
t2-0534,خیلی عالی تدریس میکنید👌,0,youtube-tutorials
t2-0535,بهترین دوره ریکتی که دیدم، کامل و جامع,0,youtube-tutorials
t2-0536,بهترین توضیحاتی بود که به این صورت کامل و جامع بود ، مرسی مهندس جان❤❤,0,youtube-tutorials
t2-0537,تاحالا ندیده بودم یکی انقدر خوب و با تسلط مثل شما مهندس توضیح بده ک یاد بگیرم هم ریکت و هم تیلویند عالی درس دادین خسته نباشین اقعا ❤❤,0,youtube-tutorials
t2-0538,خلاصه مختصر و مفید👏❤,0,youtube-tutorials
t2-0539,کانالتون عالیه 😍😍,0,youtube-tutorials
t2-0540,ممنون از شما 🎉❤,0,youtube-tutorials
t2-0541,بسیار باکیفیت و مفید,0,youtube-tutorials
t2-0542,خوب بود ممنونم خدا قوت ، فقط به عنوان کرش کورس اگ یکم بیشتر هوک ها رو معرفی میکردین بهتر میشد ... ولی جامع بود 👌,0,youtube-tutorials
t2-0543,کارت واقعا تکه. هیچ جا به فارسی همچین اموزشی نیست. یا اموزشای فیک و برای جذبه یا مسخره بازی و بیزینس. مشخصه دنبال بولشت ها نیستی و فقط کار و علم میدی. ادامه بده داداش❤,0,youtube-tutorials
t2-0544,درود، چرا داخل css استایل رو نمیدن که تمیز و جدا باشه و با sass که کلی خلاصه میکنه، بجای اینطور کلاس دادن؟ تو کار واقعی همین کار رو میکنن؟,0,youtube-tutorials
t2-0545,تشکر از زحماتت چیزی که باید برای پروژه و بازار کار واقعی یاد بگیریم رو بگید، بیخیالِ سختی و فشار اومدن چیزیه که اول اخر باید یاد گرفت پس درد اول بهتر از اینه چیز بی‌کاربرد و الکی رو یاد گرفت اکثر اموزش ها ساختاری رو یاد میدن که فول شدی تازه باید ویرایشش بدی به روش رایج در واقعیت ممنون,0,youtube-tutorials
t2-0546,من سال ۲۰۲۶ شروع کردم و تمام کردم ❤❤سپاس,0,youtube-tutorials
t2-0547,الان با کلود بازی میسازن😂😂,0,youtube-tutorials
t2-0548,استاد من سال ۲۰۲۶ دارم میبینم😂💔,0,youtube-tutorials
t2-0549,یه ادم چقدر میتونه با شرف باشه به معنای واقعی یک انسان فوق العاده ای ممنونم ازت 😍,0,youtube-tutorials
t2-0550,استاد امشب تصمیم گرفتم این ویدیو رو ببینم تا انشالله به هدفم برسم امشب یکشنبه 1404/9/9 روز امتحان میانترم فیزیک یک بماند به یادگار❤ امام زمان کمکم کن❤,0,youtube-tutorials
t2-0551,آخرای 2025 هستیم و من تازه دارم می بینم. مرسی از کانال خوبتون.,0,youtube-tutorials
t2-0552,سال ۲۰۲۶ دارم شروع میکنم😂,0,youtube-tutorials
t2-0553,واقعا آدمایی مثل شما خیلی کم هستن ، خیلی بزرگوارید استاد❤️,0,youtube-tutorials
t2-0554,امروزشروع کردم سی اس اس ولی دانشگاهم زبان هلندی... سردر گم بودم اومدم سراغ یوتیوب و اتفاقی با چنل خوبت آشناشدم ،ادامه بده و سپاس🌼,0,youtube-tutorials
t2-0555,منم الان اول شهریور ۱۴۰۵ هست دارم نگاه میکنم و چون هزینه نداره و تو فشار هستیم مرسی که درست کردی ❤,0,youtube-tutorials
t2-0556,سلام خداقوت ۱۵تیر ۴۰۵ شروع ب دیدن این ویدیو... موفق باشید.,0,youtube-tutorials
t2-0557,من پایتون ۱۲ ساعته رو دیدم الانم این بعدشم CSS واقعا ممنونم بابت اینهمه زحمتی که کشیدین ❤,0,youtube-tutorials
t2-0558,در وقت بسیار کم مفاهیم کاربردی را به زبان ساده بیان کردید تدریس تان عالی است استاد محترم.,0,youtube-tutorials
t2-0559,خیلی عالیه و من پیشنهاد میکنم حتما این ویدیو رو تا اخر ببینید پشیمون نمیشد الان سال ۲۰۲۶ هس و من تازه دارم طراحی سایت رو درک میکنم با توضیحات شما :),0,youtube-tutorials
t2-0560,کاش یه دوره برای زبان انگلیسی هم می ساختین یعنی یه دوره برای این که زبان انگلیسی حداقل اون بخشی که برنامه نویسی و کامپیوتر مربوط می‌شه رو یاد بگیریم و همه اصطلاحات رو توش بفهمیم به نظرم دوره جذاب و پر طرفدار و آموزنده و پر سودی می‌شد.,0,youtube-tutorials
t2-0561,مهندس به هر چی که از خدا میخوای تو زندگیت برسی .ممنون که به جوونهای همیشه از همه چی محروم کشورت اهمیت میدی ممنون .,0,youtube-tutorials
t2-0562,من کلی فیلم آموزشی دیدم ب جرعت میتونم بگم از همشون بهترو قابل درک تر آموزش ‌دادین دستتون درد نکنه واقعا 🤍,0,youtube-tutorials
t2-0563,فقط ایشالله که ادامه بدید 🌹🌹🌹🌸🌸🌸چون واقعا ارزش داره :),0,youtube-tutorials
t2-0564,همه نکات کامل و بصورت مفهومی تدریس شده و کاملا کاربردی برای کسانی که هیچ پیش زمینه ای ندارن و از صفر استارت زدن مثل خودم🙏🏻,0,youtube-tutorials
t2-0565,مرد تو چقدر خوبی اصلا وااااو امیدوارم به بالاترین مقاطع برسی و به هدفت برسی _ مخصوصا منه دانشجوی بی پول میام میبینم همچین دوره های خفنی رو رایگان یاد دادی ایول دمت گرم خدا کارما و جواب خوبی هاتو بده الهی❤❤❤❤❤❤,0,youtube-tutorials
t2-0566,درسال 2025 دارم نگاه میکنم ،❤❤,0,youtube-tutorials
t2-0567,من درسال ۲۰۲۳ دارم ویدئو شمارو میبینم و فقط میتونم تشکر کنم🌷🌷👌👌,0,youtube-tutorials
t2-0568,این فول کورسارو من تو یوتوب فارسی ندیده بودم خیلی خوشحالم کامیونیتی یوتوب انقد خوب شده🔥❤️,0,youtube-tutorials
t2-0569,بهترین هستید مرسی واقعا,0,youtube-tutorials
t2-0570,0:40 عالی استاد ۲۰۲۵ هم عالی هستی,0,youtube-tutorials
t2-0571,توضیح شما واقعا خوب بود ممنون❤❤,0,youtube-tutorials
t2-0572,مرررررسی خیلی عالی بود ، مرسی که وقتت رو در اختیار ما می‌زاری و رایگان به ما آموزش میدی ،,0,youtube-tutorials
t2-0573,سلام استاد من سال دهمم و از صفر شروع کردم ویدیو تون رو دیدم واقعا ممنونم ❤,0,youtube-tutorials
t2-0574,خیلی خفنیی خیلیی .دمت گرم خیلی واضح و شفاف توضیح میدی و واقعا برای منی که هیچ پیش زمینه ای نداشتم مطالب کاملا جا افتاد .روبه جلو همچنان مُسِر ....,0,youtube-tutorials
t2-0575,من یمدت از طراحی وب فاصله گرفته بودم این ویدئو برای مرور عالییی بود ممنون ازتون❤ الان سال ۲۰۲۶ هستش,0,youtube-tutorials
t2-0576,واقعا خیلی لطف کردین ♥️♥️ من الان رشتم کامپیوتره سال دهمم مدرسه که هیچی یاد نمی‌ده اومدم خودم از تو گوگل و یوتیوب چیزی یاد بگیرم خیلی بهم کمک کردین ♥️,0,youtube-tutorials
t2-0577,90ساعت برا کل طراحی وب خیلیم عالی👌❤👌🙃🙃,0,youtube-tutorials
t2-0578,سپاس فراوان بابت آموزش فوق العادتون 🙏 خیلی عالی ،کامل و کاربردی بود، موفق باشید 🌱,0,youtube-tutorials
t2-0579,مرسی از آموزش ساده و کاربردی شما ❤💯,0,youtube-tutorials
t2-0580,خیلی خوبه که هستید عالی هستن محتوا ها.,0,youtube-tutorials
t2-0581,استاد اموزشا تون کاملا عالی و مفهومی هست واقعا از شما بابت این آموزش ها تشکر میکنم❤,0,youtube-tutorials
t2-0582,استاد تو چقدر بزرگواری که هرچی میخوام یاد بگیرم رو رایگان و بدون منت در اخیارمون میزاری ؟! خیر ببینی انشالله ❤,0,youtube-tutorials
t2-0583,اصلا یه وضعی این کانال عالیههههههههههههههههههههههههههههههههه !!!!!!!!!!!هم خودشون هم هم تدریسشون❤❤❤❤,0,youtube-tutorials
t2-0584,بسیار عالی . فقط کسی که یه مهندس کامپیوتر باشه و کارش هم تدریس باشه متوجه می شه که چقدر خوب تدریس می کنید . موفق باشید . Veel succes,0,youtube-tutorials
t2-0585,اقا دم شما گرم من با استفاده از این اموزش و مابقی اموزش های داخل چنلتون طراحی سایت رو فول شدم اقا خیلی ممنون❤,0,youtube-tutorials
t2-0586,یکی از دوستان من شما رو معرفی کرد و با توجه به نتیجه خوب ایشون به امید خدا وب رو با شما شروع میکنم . ممنون ازت 🌹👌🏻,0,youtube-tutorials
t2-0587,به جرعت میتونم بگم بهترین و کاملترین دوره های برنامه نویسی,0,youtube-tutorials
