id,text,label,source
gen-0350,خوب بود، دوستان دایرکت بدید، لیست قیمت گوشی رو میفرستم,1,gen-ad-comment
gen-0351,توضیحت خوبه ولی کانال خودمونم ببینید، کاملتره,1,gen-ad-comment
gen-0352,ممنون، ضمنا کسایی که میخوان فالوور بگیرن بهم پیام بدید,1,gen-ad-comment
gen-0353,دمت گرم داداش، تلگرامم رو سیو کن، چیزای خوبی میفرستم,1,gen-ad-comment
gen-0354,عالی، اینستاگرام ما هم آموزش عکاسی داره، بیا,1,gen-ad-comment
gen-0355,جالب بود ولی دوره پولی خودمون کامل‌تره ببین,1,gen-ad-comment
gen-0356,عالی بود، ولی اگه میخوای سریع یاد بگیری دوره پولی ما رو ببین,1,gen-ad-comment
gen-0357,برای خرید دوره‌ی کامل به سایت ما سر بزنید: example-shop.com,1,gen-ad-link
gen-0358,telegram.me/python_course تخفیف ویژه این هفته,1,gen-ad-link
gen-0359,t.me/learn_fast ثبت‌نام دوره‌های ما از اینجا,1,gen-ad-link
gen-0360,همینطور به کانال ما هم سر بزنید: telegram.me/pyfa,1,gen-ad-link
gen-0361,خرید آنلاین از سایت ما: shop.example.ir ارسال فوری,1,gen-ad-link
gen-0362,برای مشاهده‌ی لیست قیمت‌ها کلیک کنید: prices.example.com,1,gen-ad-link
gen-0363,دوره‌ی صفر تا صد ما: course.example.org ثبت‌نام الزامی,1,gen-ad-link
gen-0364,سایت ما رو ببینید، چیزای خوبی داره: beststuff.ir,1,gen-ad-link
gen-0365,دوره‌ی کامل پایتون با ۴۵ درصد تخفیف فقط این هفته: fastlearn.ir,1,gen-ad-link
gen-0366,دوره جنگو ۳۰ درصد تخفیف داره، ثبت‌نام: telegram.me/dj_school,1,gen-ad-link
gen-0367,ثبت‌نام دوره‌ی جدید با ۲۰ درصد تخفیف: course.example.dev,1,gen-ad-link
gen-0368,کد تخفیف ۵۰ درصدی خرید دوره: python50,1,gen-ad-link
gen-0369,...,1,gen-contentless
gen-0370,....,1,gen-contentless
gen-0371,........,1,gen-contentless
gen-0372,؟؟؟؟,1,gen-contentless
gen-0373,؟؟؟؟؟؟,1,gen-contentless
gen-0374,!!!!,1,gen-contentless
gen-0375,!!!,1,gen-contentless
gen-0376,؟!,1,gen-contentless
gen-0377,!؟,1,gen-contentless
gen-0378,؟,1,gen-contentless
gen-0379,.,1,gen-contentless
gen-0380,ک,1,gen-contentless
gen-0381,چ,1,gen-contentless
gen-0382,ب,1,gen-contentless
gen-0383,و,1,gen-contentless
gen-0384,asdfgh,1,gen-contentless
gen-0385,qwerty,1,gen-contentless
gen-0386,zxcvbn,1,gen-contentless
gen-0387,شسیبشسیب,1,gen-contentless
gen-0388,ذخسیئذخسی,1,gen-contentless
gen-0389,شسیش,1,gen-contentless
gen-0390,سلام سلام سلام سلام,1,gen-contentless
gen-0391,مرسی مرسی مرسی مرسی مرسی,1,gen-contentless
gen-0392,؟؟؟؟؟؟؟,1,gen-contentless
gen-0393,.....؟.....,1,gen-contentless
gen-0394,ایمیل من info@pycourse-fan.ir هست، جوابتون رو اونجا میفرستم,1,gen-email-contact
gen-0395,برای هماهنگی به mohammad.example@gmail.com ایمیل بزنید,1,gen-email-contact
gen-0396,هر کی فایل کامل رو میخواد به ali.learning@example.com پیام بده,1,gen-email-contact
gen-0397,ایمیل بزنید: course.deals@example.com، لیست قیمت رو میفرستم,1,gen-email-contact
gen-0398,سفارش پروژه: dev.team@example.org,1,gen-email-contact
gen-0399,برای خرید اکانت به reseller@example.com ایمیل بزنید,1,gen-email-contact
gen-0400,رزومه‌هاتون رو به hr@example-company.ir بفرستید,1,gen-email-contact
gen-0401,مشاوره رایگان: consult.me@example.net,1,gen-email-contact
gen-0402,❤️❤️❤️,1,gen-emoji
gen-0403,🔥🔥🔥🔥,1,gen-emoji
gen-0404,😭😭😭😭😭,1,gen-emoji
gen-0405,😂😂😂,1,gen-emoji
gen-0406,😍😍,1,gen-emoji
gen-0407,👍👍👍,1,gen-emoji
gen-0408,🙏🙏🙏,1,gen-emoji
gen-0409,👌👌,1,gen-emoji
gen-0410,✅✅✅,1,gen-emoji
gen-0411,🌹🌹🌹🌹🌹,1,gen-emoji
gen-0412,🤔🤔,1,gen-emoji
gen-0413,😅😅😅,1,gen-emoji
gen-0414,💰💰💰,1,gen-emoji
gen-0415,‼️‼️,1,gen-emoji
gen-0416,✨✨✨,1,gen-emoji
gen-0417,❤️ ❤️,1,gen-emoji
gen-0418,🔥 🔥 🔥 🔥,1,gen-emoji
gen-0419,😂😂 😂😂,1,gen-emoji
gen-0420,👍 🙏,1,gen-emoji
gen-0421,🌹 🌹 🌹,1,gen-emoji
gen-0422,!!!🔥🔥🔥,1,gen-emoji
gen-0423,؟؟؟😍؟؟؟,1,gen-emoji
gen-0424,!!!❤️,1,gen-emoji
gen-0425,😭 😭,1,gen-emoji
gen-0426,🥰🥰🥰,1,gen-emoji
gen-0427,😢😢😢😢,1,gen-emoji
gen-0428,👀👀,1,gen-emoji
gen-0429,✨ ✨ ✨,1,gen-emoji
gen-0430,😅😅😅😅😅,1,gen-emoji
gen-0431,‼️ ‼️ ‼️,1,gen-emoji
gen-0432,❤️😍😍‼️💰😢🔥👌,1,gen-emoji
gen-0433,😂🌹❤️,1,gen-emoji
gen-0434,😂 🤔 ✨ ❤️,1,gen-emoji
gen-0435,🙏 😭 👀 🙏,1,gen-emoji
gen-0436,"hey guys check out my new python channel, subscribe for more",1,gen-en-spam
gen-0437,"you can earn 300 dollars a day from home, dm me on telegram",1,gen-en-spam
gen-0438,"best online course 50 off, buy now on our website",1,gen-en-spam
gen-0439,subscribe to my channel for daily python tips,1,gen-en-spam
gen-0440,"make money fast with crypto signals, join our telegram group",1,gen-en-spam
gen-0441,"follow my instagram for free programming tips, link in bio",1,gen-en-spam
gen-0442,ف ا ل و ک نید و لایک یادتون نره,1,gen-evasion
gen-0443,ف ا ل و کنید جدیدترین آموزش‌ها اونجاست,1,gen-evasion
gen-0444,ک ا ن ا ل ما هم آموزش برنامه نویسی داره بیا,1,gen-evasion
gen-0445,ت ل گ ر ا م: python_pro بیا همکاری کنیم,1,gen-evasion
gen-0446,ای ن س ت ا گرام من رو ببینید، گالری از کارام دارم,1,gen-evasion
gen-0447,ف ا ل و + لایک فراموش نشه,1,gen-evasion
gen-0448,س ا ی ت ما تخفیف ویژه داره,1,gen-evasion
gen-0449,آی دی م: py_course_1 بیا پیوی,1,gen-evasion
gen-0450,ک ا ن ا ل جدید راه انداختم بیا همکاری کنیم,1,gen-evasion
gen-0451,ف ا ل و بکنید به بزرگترین کانال آموزشی,1,gen-evasion
gen-0452,ت ل گ ر ا م ما کانال ورود به بورسه,1,gen-evasion
gen-0453,لایک ف ا ل و کامنت یادتون نره,1,gen-evasion
gen-0454,د ا ی ر ک ت بدید، آی دی تو پروفایله,1,gen-evasion
gen-0455,و ا ت س ا پ ما محصول جدید اومده,1,gen-evasion
gen-0456,ف ا ل و کنید اگه جوابتون رو گرفتید,1,gen-evasion
gen-0457,این مدرس چقدر بی‌سواده، اصلا بلد نیست درس بده,1,gen-fa-insult
gen-0458,مدرس بی‌سواد، وقتی بلد نیستی چرا دوره میذاری,1,gen-fa-insult
gen-0459,چقدر بی‌قریحه توضیح میدی، مناسب این کار نیستی,1,gen-fa-insult
gen-0460,الاغ از تو بهتر درس میده استاد,1,gen-fa-insult
gen-0461,بی‌شرف، پول مردم رو میخوری و محتوای بی‌کیفیت میدی,1,gen-fa-insult
gen-0462,لحن تهاجمی داری، جای استاد نیستی,1,gen-fa-insult
gen-0463,خیلی وقاحت داره این آدم، تحملش نمیکنم,1,gen-fa-insult
gen-0464,متلک پرانی نمیخوایم، ادب یاد بگیر,1,gen-fa-insult
gen-0465,این مدرس واقعا بی‌فهمه، جواب سوال رو نمیفهمه اصلا,1,gen-fa-insult
gen-0466,بی‌شعورترین توضیحی که تا حالا شنیدم,1,gen-fa-insult
gen-0467,بی‌عرضه، چند ساله داره همین درس رو میفروشه,1,gen-fa-insult
gen-0468,کم‌عقل چیزهایی میگی استاد,1,gen-fa-insult
gen-0469,مدرسه؟؟ من که میگم بی‌سواده، جای تدریس نداره,1,gen-fa-insult
gen-0470,این بی‌حیثیت فقط پول تو جیب میذاره,1,gen-fa-insult
gen-0471,addresseto befrest، barname ro mifrestam,1,gen-finglish-contact
gen-0472,locationeto send kon biyaramat,1,gen-finglish-contact
gen-0473,ideto send kon، private mizanamet,1,gen-finglish-contact
gen-0474,shomaretuno to pv bedid,1,gen-finglish-contact
gen-0475,khar to khiari? in che darse bood,1,gen-finglish-insult
gen-0476,bi sharaf tarin moallemi ke didam,1,gen-finglish-insult
gen-0477,ahmagh in darso nemifahmi?,1,gen-finglish-insult
gen-0478,bimar? che harfaye mizani agha,1,gen-finglish-insult
gen-0479,"in agha hey khodesho mibare, bi tarbiat",1,gen-finglish-insult
gen-0480,por ro shodi aghaye moallem,1,gen-finglish-insult
gen-0481,bi farhang raftari khodeto dorost kon,1,gen-finglish-insult
gen-0482,divune? in chi bood daghighan,1,gen-finglish-insult
gen-0483,bi shoar az in dars hastim,1,gen-finglish-insult
gen-0484,kam aghel in moallem hast,1,gen-finglish-insult
gen-0485,to ke hichchi nemifahmi baba,1,gen-finglish-insult
gen-0486,bi tarbiat dorost sohbat kon,1,gen-finglish-insult
gen-0487,bi adabiye in harfat,1,gen-finglish-insult
gen-0488,ahmagh tarin darsi ke didam,1,gen-finglish-insult
gen-0489,bi shokhi miconi agha,1,gen-finglish-insult
gen-0490,khar khar sohbat nakon,1,gen-finglish-insult
gen-0491,شماره‌م: صفر نه یک دو سه چهار پنج شش هفت هشت نه زنگ بزنید,1,gen-phone-words
gen-0492,شماره‌م: صفر نه سه پنج دو چهار یک هفت هشت شش صفر زنگ بزنید,1,gen-phone-words
gen-0493,شماره‌م: صفر نه یک دو نه هشت هفت شش پنج چهار سه زنگ بزنید,1,gen-phone-words
gen-0494,برای هماهنگی کلاس خصوصی: صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0495,برای هماهنگی کلاس خصوصی: صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0496,برای هماهنگی کلاس خصوصی: صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0497,تماس: صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0498,تماس: صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0499,تماس: صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0500,هر کی سوال داره به صفر نه یک دو سه چهار پنج شش هفت هشت نه پیام بده,1,gen-phone-words
gen-0501,هر کی سوال داره به صفر نه سه پنج دو چهار یک هفت هشت شش صفر پیام بده,1,gen-phone-words
gen-0502,هر کی سوال داره به صفر نه یک دو نه هشت هفت شش پنج چهار سه پیام بده,1,gen-phone-words
gen-0503,واحد فروش صفر نه یک دو سه چهار پنج شش هفت هشت نه ساعت ۹ تا ۱۷,1,gen-phone-words
gen-0504,واحد فروش صفر نه سه پنج دو چهار یک هفت هشت شش صفر ساعت ۹ تا ۱۷,1,gen-phone-words
gen-0505,واحد فروش صفر نه یک دو نه هشت هفت شش پنج چهار سه ساعت ۹ تا ۱۷,1,gen-phone-words
gen-0506,واتساپ: صفر نه یک دو سه چهار پنج شش هفت هشت نه فقط پیام بدید,1,gen-phone-words
gen-0507,واتساپ: صفر نه سه پنج دو چهار یک هفت هشت شش صفر فقط پیام بدید,1,gen-phone-words
gen-0508,واتساپ: صفر نه یک دو نه هشت هفت شش پنج چهار سه فقط پیام بدید,1,gen-phone-words
gen-0509,صفر نه یک دو سه چهار پنج شش هفت هشت نه تماس بگیرید وقت اداری,1,gen-phone-words
gen-0510,صفر نه سه پنج دو چهار یک هفت هشت شش صفر تماس بگیرید وقت اداری,1,gen-phone-words
gen-0511,صفر نه یک دو نه هشت هفت شش پنج چهار سه تماس بگیرید وقت اداری,1,gen-phone-words
gen-0512,برای سفارش صفر نه یک دو سه چهار پنج شش هفت هشت نه رو یادداشت کنید,1,gen-phone-words
gen-0513,برای سفارش صفر نه سه پنج دو چهار یک هفت هشت شش صفر رو یادداشت کنید,1,gen-phone-words
gen-0514,برای سفارش صفر نه یک دو نه هشت هفت شش پنج چهار سه رو یادداشت کنید,1,gen-phone-words
gen-0515,مشاوره رایگان: صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0516,مشاوره رایگان: صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0517,مشاوره رایگان: صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0518,هماهنگی برای دوره‌ی حضوری صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0519,هماهنگی برای دوره‌ی حضوری صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0520,هماهنگی برای دوره‌ی حضوری صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0521,پیامک بدید صفر نه یک دو سه چهار پنج شش هفت هشت نه جواب میدم,1,gen-phone-words
gen-0522,پیامک بدید صفر نه سه پنج دو چهار یک هفت هشت شش صفر جواب میدم,1,gen-phone-words
gen-0523,پیامک بدید صفر نه یک دو نه هشت هفت شش پنج چهار سه جواب میدم,1,gen-phone-words
gen-0524,شماره واتساپم صفر نه یک دو سه چهار پنج شش هفت هشت نه بیا هماهنگ کنیم,1,gen-phone-words
gen-0525,شماره واتساپم صفر نه سه پنج دو چهار یک هفت هشت شش صفر بیا هماهنگ کنیم,1,gen-phone-words
gen-0526,شماره واتساپم صفر نه یک دو نه هشت هفت شش پنج چهار سه بیا هماهنگ کنیم,1,gen-phone-words
gen-0527,کلاس خصوصی میگیرم، شماره‌م صفر نه یک دو سه چهار پنج شش هفت هشت نه هست,1,gen-phone-words
gen-0528,کلاس خصوصی میگیرم، شماره‌م صفر نه سه پنج دو چهار یک هفت هشت شش صفر هست,1,gen-phone-words
gen-0529,کلاس خصوصی میگیرم، شماره‌م صفر نه یک دو نه هشت هفت شش پنج چهار سه هست,1,gen-phone-words
gen-0530,دوستان صفر نه یک دو سه چهار پنج شش هفت هشت نه رو ذخیره کنید برای خرید,1,gen-phone-words
gen-0531,دوستان صفر نه سه پنج دو چهار یک هفت هشت شش صفر رو ذخیره کنید برای خرید,1,gen-phone-words
gen-0532,دوستان صفر نه یک دو نه هشت هفت شش پنج چهار سه رو ذخیره کنید برای خرید,1,gen-phone-words
gen-0533,اگه مدل خاصی میخواید صفر نه یک دو سه چهار پنج شش هفت هشت نه رو تماس بگیرید,1,gen-phone-words
gen-0534,اگه مدل خاصی میخواید صفر نه سه پنج دو چهار یک هفت هشت شش صفر رو تماس بگیرید,1,gen-phone-words
gen-0535,اگه مدل خاصی میخواید صفر نه یک دو نه هشت هفت شش پنج چهار سه رو تماس بگیرید,1,gen-phone-words
gen-0536,برای اطلاع از قیمت صفر نه یک دو سه چهار پنج شش هفت هشت نه صبر منتظرتم,1,gen-phone-words
gen-0537,برای اطلاع از قیمت صفر نه سه پنج دو چهار یک هفت هشت شش صفر صبر منتظرتم,1,gen-phone-words
gen-0538,برای اطلاع از قیمت صفر نه یک دو نه هشت هفت شش پنج چهار سه صبر منتظرتم,1,gen-phone-words
gen-0539,شرکت ما صفر نه یک دو سه چهار پنج شش هفت هشت نه پاسخگوی شماست,1,gen-phone-words
gen-0540,شرکت ما صفر نه سه پنج دو چهار یک هفت هشت شش صفر پاسخگوی شماست,1,gen-phone-words
gen-0541,شرکت ما صفر نه یک دو نه هشت هفت شش پنج چهار سه پاسخگوی شماست,1,gen-phone-words
gen-0542,ثبت سفارش تلفنی: صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0543,ثبت سفارش تلفنی: صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0544,ثبت سفارش تلفنی: صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0545,پشتیبانی فروش: صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0546,پشتیبانی فروش: صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0547,پشتیبانی فروش: صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0548,گفتگوی تلفنی برای مشاوره صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0549,گفتگوی تلفنی برای مشاوره صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0550,گفتگوی تلفنی برای مشاوره صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0551,تخفیف ویژه تا فردا، صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0552,تخفیف ویژه تا فردا، صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0553,تخفیف ویژه تا فردا، صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0554,جهت استعلام قیمت با صفر نه یک دو سه چهار پنج شش هفت هشت نه در تماس باشید,1,gen-phone-words
gen-0555,جهت استعلام قیمت با صفر نه سه پنج دو چهار یک هفت هشت شش صفر در تماس باشید,1,gen-phone-words
gen-0556,جهت استعلام قیمت با صفر نه یک دو نه هشت هفت شش پنج چهار سه در تماس باشید,1,gen-phone-words
gen-0557,همکاران ما در صفر نه یک دو سه چهار پنج شش هفت هشت نه پاسخ میدن,1,gen-phone-words
gen-0558,همکاران ما در صفر نه سه پنج دو چهار یک هفت هشت شش صفر پاسخ میدن,1,gen-phone-words
gen-0559,همکاران ما در صفر نه یک دو نه هشت هفت شش پنج چهار سه پاسخ میدن,1,gen-phone-words
gen-0560,بی زحمت صفر نه یک دو سه چهار پنج شش هفت هشت نه رو به دوستاتون هم بدید,1,gen-phone-words
gen-0561,بی زحمت صفر نه سه پنج دو چهار یک هفت هشت شش صفر رو به دوستاتون هم بدید,1,gen-phone-words
gen-0562,بی زحمت صفر نه یک دو نه هشت هفت شش پنج چهار سه رو به دوستاتون هم بدید,1,gen-phone-words
gen-0563,همین الان صفر نه یک دو سه چهار پنج شش هفت هشت نه رو بگیرید,1,gen-phone-words
gen-0564,همین الان صفر نه سه پنج دو چهار یک هفت هشت شش صفر رو بگیرید,1,gen-phone-words
gen-0565,همین الان صفر نه یک دو نه هشت هفت شش پنج چهار سه رو بگیرید,1,gen-phone-words
gen-0566,آقایون خانومها صفر نه یک دو سه چهار پنج شش هفت هشت نه تماس,1,gen-phone-words
gen-0567,آقایون خانومها صفر نه سه پنج دو چهار یک هفت هشت شش صفر تماس,1,gen-phone-words
gen-0568,آقایون خانومها صفر نه یک دو نه هشت هفت شش پنج چهار سه تماس,1,gen-phone-words
gen-0569,فقط امروز: صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0570,فقط امروز: صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0571,فقط امروز: صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0572,بلیط و رزرو: صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0573,بلیط و رزرو: صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0574,بلیط و رزرو: صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0575,تحویل فوری، سفارش: صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0576,تحویل فوری، سفارش: صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0577,تحویل فوری، سفارش: صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
gen-0578,پیش‌فروش دوره‌ی جدید: صفر نه یک دو سه چهار پنج شش هفت هشت نه,1,gen-phone-words
gen-0579,پیش‌فروش دوره‌ی جدید: صفر نه سه پنج دو چهار یک هفت هشت شش صفر,1,gen-phone-words
gen-0580,پیش‌فروش دوره‌ی جدید: صفر نه یک دو نه هشت هفت شش پنج چهار سه,1,gen-phone-words
